Student_ID,Name,Age,Gender,Location,Education_Level,Exam_Type,Malpractice_Type,Caught,Date
9644bf4a-b15d-45d2-8048-1fef9ad4995f,Anthony Contreras,30,Male,Ibadan,Undergraduate,NECO,Falsification of results,Yes,2023-09-03
c317d6c2-0704-4f5d-b721-9858bd518c80,Jordan Rivera,16,Other,Kaduna,Undergraduate,Mock Exam,Cheating with electronic devices,No,2024-06-09
1f4a625c-efa9-4a2f-a960-72653920ed80,Mckenzie Parsons,27,Other,Kano,Undergraduate,WAEC,Use of external assistance,No,2024-04-25
3ec7ecc8-ec51-4663-8fe4-e630001bbacf,Zachary Turner II,25,Other,Lagos,High School,NECO,Smuggling of unauthorized materials,Yes,2024-01-05
8ce2e3eb-7f5e-4c86-a6ef-02f4a45bafc3,Shannon Rodriguez,25,Female,Ibadan,High School,Mock Exam,Impersonation,Yes,2025-02-08
70df625b-5c67-4545-bd29-7f6dc934a9e3,Michael Black,23,Female,Enugu,Undergraduate,NECO,Smuggling of unauthorized materials,No,2025-08-04
83fe8c87-4507-4181-991f-10fa85b914fe,Dana Chase,21,Female,Enugu,Undergraduate,University Exam,Impersonation,No,2023-12-31
6ada82b8-1176-45e6-bdc2-566b20dff69f,Ricardo Johns,20,Other,Kano,Postgraduate,NECO,Falsification of results,Yes,2025-01-04
cebee5d1-d8b4-4ff2-b264-629f3f514bd0,Glenn Miller,23,Male,Kaduna,Undergraduate,NECO,Collusion with other candidates,Yes,2024-04-08
762f362d-0afa-40f8-8195-ad687eef6d01,Michael Ayers,30,Male,Kano,Undergraduate,University Exam,Collusion with other candidates,No,2023-09-19
b5b15523-02b0-4da6-bbb9-9b84e38d391b,Denise Tyler,30,Female,Ibadan,Postgraduate,Mock Exam,Cheating with electronic devices,No,2025-04-11
b8e6eef7-a8a6-412f-90f6-79474c779f2a,Linda Krueger,18,Other,Kano,High School,NECO,Falsification of results,No,2025-02-19
081fa159-bc46-4d84-af04-15955930fcc6,Pamela Arnold,30,Other,Abuja,Undergraduate,JAMB,Impersonation,No,2024-08-11
df6c7238-c2be-469f-9b5b-22017b7390fa,Timothy Pitts,26,Other,Ibadan,Undergraduate,WAEC,Smuggling of unauthorized materials,Yes,2024-11-02
231e5a03-1d2d-4c97-8e2e-485252a86b39,Anthony Young,26,Other,Port Harcourt,Postgraduate,Mock Exam,Use of external assistance,Yes,2025-04-27
9153de74-1796-4ef8-bf49-385a53fc631c,Caroline Phelps,24,Female,Enugu,Postgraduate,Mock Exam,Smuggling of unauthorized materials,No,2025-03-29
5c8c0f31-5b57-4417-9c9a-8fdea1c2be0a,Andrew Baker,17,Female,Ibadan,Undergraduate,NECO,Falsification of results,Yes,2024-01-29
69dd0d26-0c88-4eb4-9db0-52ded4820126,Chelsea Miller,25,Female,Kaduna,High School,WAEC,Collusion with other candidates,No,2025-04-08
1f6b24f6-32f4-47be-b6ed-3c487283e5c1,Monica Andersen,22,Female,Enugu,Postgraduate,JAMB,Use of external assistance,No,2025-07-19
d440a3c7-1285-47b9-bd13-26340a6507f6,Mrs. Meagan Wright,27,Female,Benin,Undergraduate,Mock Exam,Copying from neighbors,No,2023-11-24
67213ca0-3c61-4fc1-92a9-7e17cfc3ccfb,Mitchell Pratt,28,Male,Kano,High School,NECO,Use of external assistance,Yes,2024-10-02
0114c40f-ffeb-4ccd-a060-92bcaa32008c,Darren Bernard,23,Other,Abuja,High School,NECO,Smuggling of unauthorized materials,Yes,2024-08-16
38f678b9-9de5-4acc-bc30-cb0ba74f5961,Valerie Mitchell,18,Male,Benin,Postgraduate,WAEC,Cheating with electronic devices,No,2024-06-07
a3886332-6f51-46c2-b590-f6d3098fcc11,Martin Davis,17,Male,Ibadan,Postgraduate,NECO,Cheating with electronic devices,No,2024-08-28
a3d788d3-23df-48fb-bfd2-2d6052244aa0,Brett Jones,24,Male,Port Harcourt,Postgraduate,JAMB,Smuggling of unauthorized materials,Yes,2024-12-09
95d26b8c-d487-410b-9844-639ce10405cd,Jessica Allen,19,Other,Kano,High School,WAEC,Use of external assistance,No,2024-12-12
1ef742c5-c7c1-45ed-b682-29428ed055e9,Dwayne Archer,25,Female,Benin,Postgraduate,JAMB,Copying from neighbors,No,2024-10-18
1330039a-db16-433f-a5fc-ab29edb19063,Nicole Carpenter,19,Other,Kano,Postgraduate,Mock Exam,Smuggling of unauthorized materials,No,2025-03-20
a8787370-63d8-4e8b-8e58-049654026d07,Chelsea Salinas,24,Female,Benin,Postgraduate,NECO,Falsification of results,Yes,2024-09-22
6f9f5fed-5ef8-4b75-8cea-c1fede74feea,Allison Johnson,29,Female,Enugu,Undergraduate,JAMB,Collusion with other candidates,No,2024-07-13
58327282-083c-4974-b721-2506315bcf20,Joshua Hardy,15,Male,Kano,Undergraduate,JAMB,Smuggling of unauthorized materials,Yes,2025-02-27
639d9113-8151-41c5-a009-d3494ea562c8,Laura King,30,Female,Ibadan,High School,University Exam,Falsification of results,No,2024-12-06
e3f10545-3c1f-4382-9607-8ae65bbfd768,Michael Jackson,22,Male,Enugu,High School,University Exam,Copying from neighbors,No,2024-08-07
dd79c518-7fd5-42ce-b46a-e0c1676f5952,Emily Orozco,27,Male,Kano,Postgraduate,University Exam,Falsification of results,No,2025-04-24
f6f932d3-40d8-4fa3-96a4-f5a9eedc1e01,David Lopez,22,Female,Abuja,Undergraduate,NECO,Copying from neighbors,No,2025-01-04
d0bc53c1-1479-4f14-9806-bb908e337e16,Peter Miller,24,Other,Ibadan,Undergraduate,NECO,Falsification of results,Yes,2024-12-18
dde479ee-8ccb-4c41-b9b7-0018a7a8ab41,Michael Henderson,20,Male,Ibadan,High School,University Exam,Copying from neighbors,No,2025-03-05
3b6210c4-bd61-4e2b-aeec-7fcbc0edd6fc,Laura Ward,23,Other,Benin,High School,JAMB,Cheating with electronic devices,Yes,2025-03-10
67c0e761-5eb3-4d1e-8c6d-f5bc53952299,Brittany Gonzales,16,Other,Lagos,High School,WAEC,Impersonation,No,2024-05-24
e38fbaa1-45df-448f-a91c-3a477f53e19a,Maurice Mccann,19,Other,Benin,Postgraduate,WAEC,Collusion with other candidates,Yes,2023-12-06
2149393c-cf7c-4a88-af2b-e966e148f1c3,Juan Velazquez,19,Male,Benin,High School,JAMB,Smuggling of unauthorized materials,No,2025-07-05
57471fc4-23ea-4120-9d76-b6504d817d74,Douglas Smith,30,Female,Benin,Postgraduate,WAEC,Impersonation,Yes,2024-12-02
f075b0e3-4c84-4c17-bb09-7b79d4b25e86,Mitchell Jackson,19,Male,Ibadan,Undergraduate,WAEC,Copying from neighbors,No,2025-01-10
c9fa34d3-3bdd-46c9-a8f3-00f8bfde85bb,Shannon Martinez,20,Male,Ibadan,Undergraduate,WAEC,Cheating with electronic devices,Yes,2024-06-15
ab776069-7e8e-47ee-8631-930efc45302f,Peter Mcdonald,27,Female,Port Harcourt,Postgraduate,WAEC,Collusion with other candidates,No,2024-11-07
7f0a9c64-0181-4395-bda4-7e35a514e426,Lucas Mccarthy,18,Other,Port Harcourt,Undergraduate,University Exam,Use of external assistance,No,2025-06-20
0ef21d6f-3dc5-481a-bdb6-358c482abf78,Anthony Howard,25,Male,Lagos,Postgraduate,Mock Exam,Copying from neighbors,Yes,2025-07-16
16b94264-e364-4e9d-9e4b-198690263f40,Rebecca Haynes,23,Female,Ibadan,High School,JAMB,Cheating with electronic devices,Yes,2024-10-08
42960fad-9621-47be-9e50-b53c9120359a,Dana Vazquez,18,Male,Kaduna,Undergraduate,WAEC,Collusion with other candidates,No,2024-12-09
d35baef0-4456-4f95-8693-8ae117eb57e3,Darrell Humphrey,18,Female,Port Harcourt,High School,WAEC,Copying from neighbors,No,2024-02-23
f972d52a-cda5-441a-aa02-89ea4c877e40,Timothy White,19,Female,Abuja,High School,NECO,Smuggling of unauthorized materials,Yes,2023-08-26
5d88e2c7-e4a0-44eb-8cb3-e989b36afe89,Paige Collins,25,Other,Lagos,High School,JAMB,Use of external assistance,Yes,2024-06-02
9b968ebd-61e2-4417-b8c9-693f69cfb2a9,Ashley King,18,Male,Benin,High School,JAMB,Copying from neighbors,No,2023-11-08
5742c924-9a12-434f-b2b1-47a0ab56db88,Julie Graves,29,Other,Port Harcourt,High School,University Exam,Impersonation,Yes,2024-09-24
aa52b691-cbbf-485e-8424-cc6a91423993,Haley Cabrera,23,Male,Benin,Postgraduate,University Exam,Copying from neighbors,No,2023-12-13
d1f2d642-16da-4426-ba12-b22a11d973e9,Melissa Miller,30,Male,Kano,Postgraduate,JAMB,Impersonation,No,2024-12-26
e73979b2-e734-4b44-ad7f-54bc7e6d3757,Melissa Richardson,23,Other,Kano,High School,Mock Exam,Collusion with other candidates,No,2025-04-26
71ef45e5-7d7d-4055-ac22-201900640cc3,Andrew Snyder,24,Female,Enugu,Undergraduate,WAEC,Falsification of results,No,2025-02-11
335ab07b-b80e-4dcc-8412-1918ceece0f4,John Long,20,Male,Enugu,Postgraduate,NECO,Impersonation,Yes,2024-01-06
e98adafe-6a98-4c8f-9c5f-d2b7dd292167,Jack Davidson,27,Male,Benin,Postgraduate,NECO,Copying from neighbors,No,2025-04-19
0854d678-a27f-42fe-a813-edc26539a7ff,Curtis Higgins,25,Female,Enugu,High School,WAEC,Copying from neighbors,Yes,2025-01-12
12739242-9545-45b5-ac2a-a5dbbc9a617f,Andrew Morris,16,Male,Kano,High School,NECO,Cheating with electronic devices,No,2024-10-27
ddaa60ba-df93-47ce-932c-a1ebf0071d99,Molly Barnett,21,Male,Lagos,Postgraduate,University Exam,Use of external assistance,No,2024-09-26
9ba9d078-bf21-43d4-a6e4-4a3c7cf239e6,Julia Haley,23,Male,Enugu,High School,Mock Exam,Use of external assistance,Yes,2025-06-03
600bca7b-bd82-4592-85ff-89c053cbae19,Steven Rhodes,15,Male,Benin,High School,University Exam,Falsification of results,Yes,2024-09-11
2f83a6e8-a64a-4176-ab94-2c60af8de8ca,Troy Farley,26,Other,Kaduna,Undergraduate,WAEC,Falsification of results,No,2024-04-03
10c71205-ec2c-47a8-8f5d-e8d04591f6bf,Robert Marshall,16,Other,Abuja,Undergraduate,WAEC,Collusion with other candidates,Yes,2024-01-06
e0593bf8-0552-4152-a08d-9ccc05433b2f,Christine Cook,18,Other,Port Harcourt,Postgraduate,University Exam,Collusion with other candidates,Yes,2023-11-28
4a6dad7c-1e31-4ac9-ab17-47275a8d9546,Richard Carter,22,Other,Kano,Postgraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2024-11-09
4c354a3e-4def-41e2-945f-76b6e88453ad,Andrew Richmond,26,Other,Benin,Postgraduate,University Exam,Cheating with electronic devices,Yes,2024-07-16
5965d935-be10-407b-856c-678574ea8b93,Cindy Simmons,20,Other,Kaduna,Postgraduate,JAMB,Use of external assistance,Yes,2024-03-02
c0322fcc-3d36-4026-8b25-70d4c9d547c9,Danielle Jones,29,Female,Enugu,Postgraduate,JAMB,Falsification of results,No,2024-05-23
f949a906-7a1f-4947-b5bb-3b94f24c6dcf,Nathan Morrison,28,Other,Kaduna,Postgraduate,JAMB,Copying from neighbors,Yes,2024-11-04
74a927b4-fdb8-47c9-9610-3efb574ddfbb,Robert Bridges,21,Female,Ibadan,Undergraduate,University Exam,Smuggling of unauthorized materials,No,2024-04-12
bbc7adde-ca95-4a34-b022-b6f8d8794340,Becky Lucas,15,Other,Lagos,Undergraduate,Mock Exam,Cheating with electronic devices,Yes,2023-11-26
ff4612da-6b0b-4d61-bc42-f85cda1d84c4,Scott Gutierrez DDS,24,Male,Ibadan,High School,NECO,Falsification of results,No,2024-08-10
73265e70-598d-4e03-832c-a949fe713a7c,Tracy Brown,15,Other,Ibadan,Postgraduate,Mock Exam,Copying from neighbors,Yes,2025-01-16
ed06fc5a-eb5d-4647-880f-9e00b1097c8b,Meagan Cortez,18,Male,Benin,Undergraduate,NECO,Collusion with other candidates,No,2024-01-03
6c895102-5909-4890-8ebd-e01fc7d0472d,Rhonda King,26,Other,Port Harcourt,High School,JAMB,Falsification of results,No,2023-08-08
7d187116-e97e-4253-8df4-0f40fee0761c,Thomas Reynolds,17,Other,Kaduna,Postgraduate,NECO,Use of external assistance,Yes,2023-10-11
11fe400a-4c1b-42e4-b57b-8e331996586c,Jay White,25,Female,Kano,Undergraduate,Mock Exam,Falsification of results,Yes,2025-05-31
08f42314-720f-43c4-87a3-804373e240b4,Connie Keith,24,Male,Kaduna,High School,WAEC,Falsification of results,No,2025-05-05
cf29fdea-1128-42d7-be4f-86098d4995d0,Mathew Hansen,26,Female,Kaduna,High School,NECO,Use of external assistance,Yes,2024-02-02
63f6a7c5-524c-4493-a8fc-3363612c47f1,Mike Baker,27,Male,Ibadan,Postgraduate,WAEC,Impersonation,Yes,2025-01-21
9c780b3c-eaaa-4c5f-afdb-794567c093b6,Anna Murphy,25,Other,Port Harcourt,High School,WAEC,Use of external assistance,No,2024-12-11
bb71ad97-7e2e-433e-97e5-1a7e94bd2bbe,Heather Elliott,29,Other,Abuja,High School,University Exam,Impersonation,No,2024-04-01
4e7a51a2-c20a-40bb-821f-047e13e197ca,Raymond Huffman,19,Male,Enugu,High School,University Exam,Copying from neighbors,Yes,2025-07-25
292dad51-5d2f-46bc-9372-5b5b1e27c764,Marcus Cline,27,Female,Abuja,Undergraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2025-01-18
62d9a71a-3722-4327-ad38-702c3a3c33f5,Robert Martin,19,Female,Port Harcourt,Undergraduate,University Exam,Use of external assistance,Yes,2025-01-21
fda0965d-5418-4c41-89cd-e445bc603d55,Johnny Adkins,22,Male,Abuja,Undergraduate,University Exam,Impersonation,Yes,2025-03-29
cf594198-b0db-4fa8-997a-95810db1b719,James Ryan,18,Other,Kaduna,Undergraduate,JAMB,Impersonation,Yes,2025-05-03
c24ef6a5-fdfd-49c4-b9b3-5f1abf3e305a,Kelly Powers,25,Female,Lagos,Undergraduate,NECO,Impersonation,No,2025-04-30
ed34c72f-8ad8-44b5-9b23-d7ea646e5694,Joseph Mckay,19,Female,Lagos,High School,NECO,Use of external assistance,No,2024-03-24
751493b1-1cf7-4808-95bd-3f698cf71f3b,George Hart,19,Other,Abuja,High School,WAEC,Collusion with other candidates,Yes,2023-09-05
fe14f457-a2ec-481b-b4a6-1bf1bebe42cb,April Lopez,24,Male,Enugu,Postgraduate,WAEC,Impersonation,No,2024-08-16
5d35a4a6-a340-4359-b37d-3e99986559e0,Emily Barber,30,Male,Enugu,High School,Mock Exam,Collusion with other candidates,Yes,2023-09-08
e614e22b-5d03-40b1-af23-9bbec28c0e13,Matthew Madden,23,Other,Benin,Postgraduate,NECO,Use of external assistance,Yes,2023-09-20
c9bcc884-1fa5-4e61-af6f-7fd99aa1c8e7,Michael Lindsey,27,Other,Lagos,Undergraduate,NECO,Cheating with electronic devices,No,2023-09-25
7cf2a858-984b-4a54-b29e-d83c1c363001,Douglas Nichols,21,Other,Ibadan,High School,University Exam,Use of external assistance,Yes,2023-08-13
c82ba662-8efd-41d3-aa65-4e338663120b,Shawn Hill,17,Female,Ibadan,Postgraduate,JAMB,Falsification of results,Yes,2023-08-15
61eede84-7ba6-498e-9868-1296bdccf898,Chase Ramirez,15,Female,Kaduna,High School,University Exam,Copying from neighbors,Yes,2024-04-04
c55409e2-20cb-4f0c-ac3f-ff2268a2c156,Allison Jensen,25,Female,Abuja,High School,NECO,Copying from neighbors,No,2023-11-12
5cc54b7e-20e5-4409-978b-6fe5ebbf25a5,Ashley Martin,15,Male,Port Harcourt,Postgraduate,JAMB,Impersonation,No,2025-07-29
d9415c26-c5b2-47f6-afde-244fafc6c213,Margaret Patrick,27,Other,Kano,High School,JAMB,Use of external assistance,No,2024-10-25
be2d5b27-a309-4a68-a7e8-762e9b8fe400,Samantha Gibson,26,Other,Ibadan,High School,Mock Exam,Impersonation,Yes,2025-05-24
063fa2ef-05a7-4731-8389-41a842206cd5,Heather Hall,23,Female,Lagos,Postgraduate,JAMB,Collusion with other candidates,Yes,2023-11-22
dda188ba-a4b1-4fc6-8e45-d0c815906e05,Erika Berry,25,Female,Kano,High School,University Exam,Copying from neighbors,Yes,2024-04-09
11e077bd-e634-4006-92fc-5a71b5586862,Matthew Wilson,28,Male,Kano,Undergraduate,JAMB,Copying from neighbors,No,2025-05-12
40f269a8-6b96-49df-838b-3939aeeba500,Barbara Beck,29,Other,Kano,High School,NECO,Copying from neighbors,Yes,2024-09-24
147255e7-c494-4f3d-8441-dfcac7b1144c,Jamie Taylor,19,Female,Kano,Undergraduate,NECO,Use of external assistance,Yes,2025-01-12
7fde3d3a-c99b-40c3-9794-b8829cfb0d49,John Warren,25,Male,Abuja,High School,JAMB,Falsification of results,Yes,2024-04-27
de861563-d965-4ba3-a9b9-e69c7ab70f3a,Doris Lynch,15,Female,Kaduna,Undergraduate,JAMB,Smuggling of unauthorized materials,No,2025-02-09
51c43f7c-0937-48b0-9bb0-23f9483bef6d,Tricia Meyer,19,Male,Abuja,High School,NECO,Cheating with electronic devices,No,2024-06-24
232cbb49-3d19-4bc3-b9a4-9834c9e44bec,Nicholas Hunter,22,Other,Port Harcourt,High School,WAEC,Impersonation,Yes,2023-11-05
c7ca530f-da0e-4e75-8ef6-82403453246a,Brian Tran,30,Male,Benin,Postgraduate,JAMB,Collusion with other candidates,No,2025-04-02
24ec58c4-06a5-4ec7-af35-844b26a71c39,William Lucas,30,Female,Kano,High School,NECO,Collusion with other candidates,Yes,2024-04-08
da1637b6-902f-4a9f-9646-0fb3f79ffd0b,Mrs. Crystal Cook,28,Male,Ibadan,Undergraduate,NECO,Use of external assistance,Yes,2024-04-22
977eb0e2-6538-46c5-943b-a95564fbeb9a,Timothy Roy,21,Male,Kano,Undergraduate,Mock Exam,Smuggling of unauthorized materials,No,2024-03-07
24fe88ab-a4c4-4021-96e8-97d42d5ece24,Diana Brennan,29,Male,Kaduna,Undergraduate,WAEC,Copying from neighbors,No,2024-08-23
f561a5b3-762d-4717-a926-b19397a08664,Lisa Tapia,25,Female,Lagos,Postgraduate,WAEC,Smuggling of unauthorized materials,No,2023-10-09
a7d8990a-0314-42e3-86bc-9d34e3c4de11,Patrick Sanchez,16,Male,Kaduna,Postgraduate,WAEC,Copying from neighbors,No,2023-08-20
5bb2cd37-c326-4066-b9d8-c5d39839b1de,Ryan Morris,16,Male,Ibadan,Undergraduate,University Exam,Impersonation,No,2023-11-26
9c69dfa9-68b3-4c1e-ab73-963c2aa2d2d2,Gregory Bradley,29,Male,Kaduna,Undergraduate,Mock Exam,Cheating with electronic devices,Yes,2024-01-24
e268a087-2c0b-4d50-a0da-63b234c39b2d,Matthew Baker,29,Other,Benin,High School,Mock Exam,Cheating with electronic devices,Yes,2024-11-28
600f96e8-df23-45c8-8dde-7d42f984a2be,Patrick Taylor,19,Female,Kaduna,Undergraduate,University Exam,Cheating with electronic devices,Yes,2023-10-02
6e511ee8-ad0f-4f4b-9df5-414112d1ed11,Maria Meadows,29,Other,Port Harcourt,Undergraduate,WAEC,Impersonation,No,2023-12-01
1ccd59ef-bdb0-47bc-8430-dfdb45056c2a,Alan Frey,20,Other,Abuja,High School,WAEC,Use of external assistance,No,2024-06-30
1122134d-8c0f-45e4-a588-ee6f2db8949c,Mr. Howard Oneill DDS,26,Male,Kaduna,Postgraduate,Mock Exam,Copying from neighbors,Yes,2024-12-25
58769948-14b9-412b-96fd-d0e6b3e622d0,Joshua Campbell,27,Other,Kaduna,High School,NECO,Impersonation,Yes,2023-12-21
84975c0d-440f-4a51-a79a-84899d6800be,Larry Kim,20,Male,Kano,Postgraduate,WAEC,Smuggling of unauthorized materials,No,2023-08-23
1eb469be-3376-4a92-b7e9-9fdab5457a1c,Andrew Moore,24,Other,Benin,Undergraduate,NECO,Cheating with electronic devices,Yes,2025-04-12
1ff37fd8-e9ba-4cc9-8651-b30f8f9c049b,Ryan George,21,Male,Ibadan,High School,University Exam,Smuggling of unauthorized materials,No,2024-09-30
30183be7-4dcb-4f1e-99ff-e75da0b23f35,Lisa Burnett,15,Other,Benin,High School,NECO,Copying from neighbors,No,2025-06-05
83e1f679-be8b-4efe-8919-a5127859d796,Ashley Bass,29,Female,Benin,High School,Mock Exam,Copying from neighbors,Yes,2023-09-04
03c7c05e-a914-4051-889e-6bc891227e5f,Debra Hudson,22,Other,Ibadan,Postgraduate,Mock Exam,Falsification of results,Yes,2025-03-28
57a05ce7-5c31-4d8c-a5dd-caf0303393fc,Alexander Taylor,16,Male,Kano,High School,JAMB,Cheating with electronic devices,Yes,2025-03-23
135de539-e03c-4715-be93-5fbe0fd9c203,Taylor Gibson,16,Other,Ibadan,Undergraduate,WAEC,Cheating with electronic devices,Yes,2023-08-16
5e999dd6-1692-403b-aa5e-79bc262e914d,Steven Mueller,28,Male,Kano,Postgraduate,JAMB,Copying from neighbors,Yes,2023-11-16
2adfb1ca-c591-4a7e-a3e4-968a56cd9a51,Tiffany Rose,29,Other,Enugu,High School,WAEC,Falsification of results,No,2023-10-04
9f114101-fcd6-49d1-89ba-ca613c2ad968,Zachary Oneill,25,Female,Kaduna,High School,University Exam,Falsification of results,Yes,2023-10-23
d02cfcd1-c7f3-4c76-83e5-3dee8ead2445,Jeffrey Murray,24,Female,Kano,High School,JAMB,Impersonation,No,2023-11-04
5f0e7e40-a996-4b45-af2b-3f9397039311,Donald Coffey,21,Other,Port Harcourt,Postgraduate,WAEC,Cheating with electronic devices,Yes,2023-12-06
314479e6-a49c-4048-b3cf-93c6689a1805,Robert Shelton,30,Other,Ibadan,Undergraduate,Mock Exam,Falsification of results,No,2024-08-16
5828ca83-33a9-4fcc-8a45-7065f3f594f8,Rebecca Esparza,23,Other,Enugu,High School,Mock Exam,Copying from neighbors,No,2024-07-07
e83617a7-5679-42bf-8edc-3315c77935f6,Charles Nelson,30,Female,Kano,Postgraduate,NECO,Use of external assistance,No,2025-03-28
4e1a4c60-d18e-40a5-8d5b-114fd26d4977,William Decker,21,Male,Abuja,High School,University Exam,Use of external assistance,Yes,2024-05-31
5c52942d-64a5-400d-b7cc-2b4133392859,Natalie Hale,21,Other,Kaduna,Undergraduate,WAEC,Impersonation,No,2025-07-23
3dcd63ac-75a5-404f-a3e4-250d19f150c2,Tina Miller,21,Male,Port Harcourt,Postgraduate,JAMB,Impersonation,Yes,2024-12-07
fb740f06-3345-47f6-ab39-a487c97b166e,Brenda Caldwell,24,Female,Enugu,High School,WAEC,Use of external assistance,No,2025-07-31
6ac6ee4b-1159-412a-9401-5bfc8ea7248d,Nicholas Davis,25,Female,Lagos,High School,NECO,Impersonation,No,2023-11-28
bea4a1d6-b88b-409b-814f-477f4d979698,Linda Morris,30,Female,Lagos,Postgraduate,NECO,Smuggling of unauthorized materials,Yes,2025-06-18
3da2a2ac-9216-4be9-9ae8-e8c486aec2b9,Catherine Williams,29,Other,Enugu,Undergraduate,University Exam,Use of external assistance,Yes,2023-10-28
8b049732-3dc9-40d1-8fba-e07e1cf1ca82,Nicholas Kim,24,Other,Enugu,Postgraduate,Mock Exam,Cheating with electronic devices,Yes,2025-03-23
16feddee-2852-42b9-b955-458cfc7b036d,Catherine Bennett,25,Female,Abuja,High School,JAMB,Falsification of results,Yes,2024-01-20
a514fb66-5ce4-4e7a-87c6-d490b8e605ea,Miss Patricia Elliott,25,Female,Kano,Postgraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2023-08-18
df9ba38f-3e13-4e72-be48-ff1514220c3a,Jeff Villanueva,18,Female,Enugu,Postgraduate,WAEC,Impersonation,No,2024-03-16
57b090e5-8542-4ae8-b217-14fbf251eb7e,Cynthia Clark,17,Female,Port Harcourt,Undergraduate,University Exam,Falsification of results,No,2025-02-26
3f1e7426-af8b-4609-9c44-b58bc657209a,Michael Price,21,Other,Ibadan,High School,WAEC,Impersonation,Yes,2024-08-10
e13d3393-3ef0-4d06-9767-18e41d55e521,Charles Greene,21,Male,Benin,Postgraduate,WAEC,Falsification of results,No,2024-12-27
d585d71e-fdd1-44f2-9d07-113c6b003c98,Steven Munoz,19,Male,Enugu,Undergraduate,Mock Exam,Impersonation,No,2023-08-28
c0cedfe0-f42c-4a8e-a83a-6216f5f401f9,Tonya Brown,19,Male,Kano,High School,WAEC,Smuggling of unauthorized materials,No,2024-09-09
2aae9d1e-eb76-486d-a3d3-1e25149a7d7b,Andrew Barton,18,Male,Ibadan,High School,Mock Exam,Falsification of results,Yes,2024-04-16
7939c06a-7464-4a6d-a945-054f6c245051,Victoria Castaneda,25,Female,Lagos,High School,Mock Exam,Falsification of results,No,2025-01-25
9e579dc4-69b9-4d95-8bbe-28d6c28f0655,Karen Love,15,Other,Ibadan,Postgraduate,NECO,Impersonation,Yes,2025-04-16
a74d113b-9fad-441c-8425-3a4f82669500,Trevor Duncan,21,Female,Ibadan,Postgraduate,JAMB,Falsification of results,No,2024-08-19
b893be71-190a-4e35-ac68-4694f98a05c5,Melissa Dixon,18,Female,Kano,High School,JAMB,Cheating with electronic devices,Yes,2025-05-27
fd5bbed0-d888-41e7-90c7-1f303cc4e12c,Tracy Webb,18,Male,Enugu,Postgraduate,JAMB,Impersonation,Yes,2024-11-07
07c64365-feed-44b0-8ee0-5ceecece770e,Edward Roman,24,Other,Port Harcourt,High School,WAEC,Impersonation,No,2023-09-29
dfdc496e-da12-49d8-9ee5-3d8dcee0cdf2,Kristin Smith,29,Male,Kano,High School,University Exam,Use of external assistance,Yes,2023-12-09
770cc4a6-3338-4010-bedc-c756b691722f,Dr. Alexandra Smith,18,Female,Lagos,High School,University Exam,Smuggling of unauthorized materials,Yes,2024-06-24
458976bb-2f58-4445-a018-1eb938b8839c,Robert Holmes,29,Other,Enugu,Undergraduate,JAMB,Falsification of results,Yes,2024-03-27
b5840f4c-572b-416d-8bac-42bef7709d81,Troy Leonard,17,Female,Kano,High School,University Exam,Cheating with electronic devices,No,2024-10-26
e65f94bd-d25b-43bd-a25d-81630275a9ac,Mark Roberson,24,Other,Benin,Undergraduate,NECO,Collusion with other candidates,Yes,2024-03-20
c0adc511-422b-4afb-a1a0-29464ba47878,Makayla Nguyen,23,Female,Kaduna,High School,JAMB,Falsification of results,No,2024-05-20
4cb1adb1-afd5-4873-956d-97c9e6e03a33,Bridget Sanders,29,Female,Lagos,High School,University Exam,Cheating with electronic devices,No,2025-01-26
c97a5f12-c00b-40a4-aa5b-a1485c00f14c,Joshua Wright,30,Female,Kano,Undergraduate,JAMB,Copying from neighbors,Yes,2023-11-14
a61efe76-807c-49c7-8f61-ad27b59398d7,Sarah Pace,18,Female,Abuja,Undergraduate,Mock Exam,Use of external assistance,Yes,2024-09-29
6e75ae88-533a-41a4-b66b-edb96b3f13fc,Karen Arroyo,24,Other,Benin,Undergraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2024-10-02
9c335a06-a696-4d91-8151-7f4948680586,Jaime Hays,22,Other,Kano,Undergraduate,University Exam,Cheating with electronic devices,No,2024-06-10
1eb9b9bf-b2c1-4867-ae8b-97270efd836e,Angela Parker,21,Other,Kaduna,Undergraduate,Mock Exam,Falsification of results,No,2024-09-25
8801802a-ec7d-4242-9c25-e177351465b1,Michael Reeves,22,Male,Abuja,Postgraduate,Mock Exam,Falsification of results,No,2024-10-21
fade5eb0-8511-4c2e-9830-7c2dc28cfe55,Taylor Fritz,18,Other,Benin,Undergraduate,Mock Exam,Cheating with electronic devices,No,2025-02-09
939800bb-26e5-4a94-b216-8537a519073b,John Morrow,20,Female,Kaduna,High School,Mock Exam,Cheating with electronic devices,No,2025-04-01
a7e1eda1-d63f-48b9-8ce5-8874ecc6e654,Stephanie Pena,25,Female,Lagos,High School,NECO,Falsification of results,Yes,2023-09-26
50ec36b7-f0cf-410e-ad10-d4d99e488da7,Kendra Ellis,15,Male,Kano,Undergraduate,Mock Exam,Impersonation,No,2024-02-09
